NOMBREPROYEC,URL,CARRERA,FACULTAD
Análisis y Diseño En Acero Estructural De Una Planta De Preproceso De Pescado En El Cantón  Jaramijó,https://dspace.espol.edu.ec/handle/123456789/46741,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Mantenimiento de una losa de concreto hidraulico en un pavimento rigido. caso practico calle Teodoro Maldonado c (desde calle 12ava este hasta juan m Carbo noboa) en la ciudadela kennedy en la ciudad de Guayaquil (l=571m),https://dspace.espol.edu.ec/handle/123456789/24947,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
"Rediseño y construcción de un pavimento existente, empleando fibras  metálicas para la mejora de su durabilidad en Guayas - Ecuador",https://dspace.espol.edu.ec/handle/123456789/60729,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Diseño Estructural de un edificio residencial para los estudiantes de la Espol.,https://dspace.espol.edu.ec/handle/123456789/32314,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
"Prediseño De Una Presa Multipropósito En La Comuna Febres Cordero, Parroquia Colonche, Cantón Santa Elena, Provincia De Santa Elena",https://dspace.espol.edu.ec/handle/123456789/46687,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Diseño de un Paradero con Fines Turísticos Basado en un Diseño Sustentable en Puerto Engabao,https://dspace.espol.edu.ec/handle/123456789/37191,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
"Diseño estructural de un complejo industrial multifuncional: taller, almacenamiento y oficinas en la parroquia El Salto, Babahoyo",https://dspace.espol.edu.ec/handle/123456789/65908,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Lodo de perforación para pozos horizontales,https://dspace.espol.edu.ec/handle/123456789/6241,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Diseño de un tanque de almacenamiento de agua potable para el abastecimiento de la demanda futura proyectada en la comunidad de Manglaralto,https://dspace.espol.edu.ec/handle/123456789/59578,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
"Estudio técnico de prefactibilidad para la segunda etapa del malecón de palestina, cantón Palestina",https://dspace.espol.edu.ec/handle/123456789/52198,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Diseño de pavimentos articulados para el proyecto sector 3 en la ciudad de Guayaquil con la aplicación del programa pavementsoft,https://dspace.espol.edu.ec/handle/123456789/62046,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
"Estudios y recomendaciones geotécnicas para la construcción y movimiento de tierra de los estribos del puente Chantaco en la vía Cuenca-Girón-Pasaje, tramo Lentag-San Francisco",https://dspace.espol.edu.ec/handle/123456789/24863,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Utilización del Epanet  T a un sistema de agua potable,https://dspace.espol.edu.ec/handle/123456789/3350,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
"Estudio y diseño de factibilidad para estabilizar y construir los estribos del nuevo puente de la calle ""Héroes del Cenepa"", en la ciudad de Caluma, provincia de Bolívar",https://dspace.espol.edu.ec/handle/123456789/51444,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Diseño De Bypass En El Límite Urbano Del Cantón Naranjito,https://dspace.espol.edu.ec/handle/123456789/48721,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Sistema constructivo de una estructura mixta metálicas y hormigón armado de un centro de distribución de alimentos ¨Sweet and Coffee,https://dspace.espol.edu.ec/handle/123456789/59575,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Estudio de Prefactibilidad Tecnica Para el Trazado de la Carretera Sacachún la Ciénega al Sur de la Provincia de Santa Elena.,https://dspace.espol.edu.ec/handle/123456789/36521,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Materiales utilizados en la construcción del túnel san Eduardo de la ciudad de Guayaquil: características e importancia de su uso,https://dspace.espol.edu.ec/handle/123456789/13340,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Diseño de tratamiento terciario como alternativa para el reúso de  los efluentes de la PTAR del GAD Ibarra,https://dspace.espol.edu.ec/handle/123456789/65536,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Hormigón De Alta Resistencia Con Nanosílice,https://dspace.espol.edu.ec/handle/123456789/46906,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Susceptibilidad al deslizamiento de los suelos y rocas de la provincia de Manabí,https://dspace.espol.edu.ec/handle/123456789/3348,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Diseño estructural sismo-resistente e instalaciones de un Edificio de Música y  Salón de Eventos para la Unidad Educativa San José La Salle Campus Norte en  Guayaquil,https://dspace.espol.edu.ec/handle/123456789/60753,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Análisis del comportamiento del diagrama momento curvatura para vigas,https://dspace.espol.edu.ec/handle/123456789/44422,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
"Estudio de la gestión de desechos sólidos en el cantón Puerto Baquerizo Moreno (Isla San Cristóbal, provincia de Galápagos)",https://dspace.espol.edu.ec/handle/123456789/54802,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Diseño en Estructura Metálica e Instalaciones para el nuevo Edificio de Laboratorio de  Computación en el Campus La María de la Universidad Técnica Estatal de Quevedo,https://dspace.espol.edu.ec/handle/123456789/63160,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
"Diseño de Factibilidad de una Vivienda de Interés Social Sismo Resistente , con Diferentes Sistemas Estructurales en el Cantón Santa Lucia de la Provincia del Guayas.",https://dspace.espol.edu.ec/handle/123456789/38821,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Espectros de demanda de ductilidad física para sismos conteniendo pulsos severos.,https://dspace.espol.edu.ec/handle/123456789/44409,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Estudios y Diseños Para El Desazolve Del Embalse Del Campus “Gustavo Galindo” y Rehabilitación De La Ciclovía Bordeando El Vaso,https://dspace.espol.edu.ec/handle/123456789/43456,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Análisis de la madurez e implementación de la metodología BIM en la gerencia de infraestructura física de ESPOL,https://dspace.espol.edu.ec/handle/123456789/55491,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Captación y conducción del sistema de agua potable recinto Piedra Grande-cantón Echeandía,https://dspace.espol.edu.ec/handle/123456789/57794,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
"Diseño De Dique Para Embolsamiento De Agua Dulce En La Comuna Libertador Bolívar, Provincia De Santa Elena",https://dspace.espol.edu.ec/handle/123456789/48379,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Diseño del sistema de tratamiento de agua potable para el recinto San Cayetano de Hampton del cantón El Empalme,https://dspace.espol.edu.ec/handle/123456789/51695,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Diseño paramétrico de viviendas elaboradas con caña de guadua para  comunidades en el oriente ecuatoriano,https://dspace.espol.edu.ec/handle/123456789/60760,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Caracterización de un diseño de hormigón con fibras de acero para tuberías de sistemas sanitarios (21 pulgadas),https://dspace.espol.edu.ec/handle/123456789/9156,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Rehabilitación de vía de acceso a zona industrial km. 4.5 vía Durán-Tambo,https://dspace.espol.edu.ec/handle/123456789/24862,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Analisis y diseño de sistema de alcantarillado de aguas lluvias para el área de ingeniería del campus Gustavo Galindo,https://dspace.espol.edu.ec/handle/123456789/52196,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Diseño sísmico moderno de pilas de un puente de hormigón armado y verificación mediante análisis dinámico no lineal.,https://dspace.espol.edu.ec/handle/123456789/21253,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Análisis del Comportamiento de Columnas de Puentes de Concreto Reforzado a Través de Diagramas de Interacción y Relaciones Momento-Curvatura,https://dspace.espol.edu.ec/handle/123456789/10551,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Diseño hidrosanitario e instalaciones hidráulicas para la extinción de incendios en un edificio de oficinas de catorce plantas implementando metodolog í a BIM,https://dspace.espol.edu.ec/handle/123456789/59566,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Túnel Subfluvial Como Solución Vial Para Unir el Sur de la Ciudad de Guayaquil con Durán,https://dspace.espol.edu.ec/handle/123456789/35104,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Diseño de nave industrial para ferretería B&Z,https://dspace.espol.edu.ec/handle/123456789/59539,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
"Vía de acceso entre la comunidad el vergel y comunidad chicopataza parroquia Simón Bolivar, canto y provincia de Pastaza",https://dspace.espol.edu.ec/handle/123456789/52208,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Diseño Preliminar para la reconstrucción y ampliación del puente 17 de septiembre en la ciudad de Milagro,https://dspace.espol.edu.ec/handle/123456789/8380,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Diseño De Relleno Sanitario Para El Cantón Naranjito,https://dspace.espol.edu.ec/handle/123456789/43495,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Diseño estructural sismorresistente e instalaciones hidrosanitarias y eléctricas de una vivienda en San Clemente-Manabí,https://dspace.espol.edu.ec/handle/123456789/60725,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Análisis Técnico Económico Para la Optimización Del Acero Estructural Aplicado al Diseño de un Edificio Residencial ubicado en el Campus Prosperina Espol en la Ciudad de Guayaquil.,https://dspace.espol.edu.ec/handle/123456789/36525,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
"Diseño De Una Residencia Universitaria De Estructura Metálica De 6 Niveles, En El Campus Gustavo Galindo De La Espol",https://dspace.espol.edu.ec/handle/123456789/46168,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Estudios y diseños de reservorios de aguas lluvias para favorecer el desarrollo del recinto mero-seco,https://dspace.espol.edu.ec/handle/123456789/51421,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Estudio y Diseño De Un Edificio De Concreto Armado De 4 Plantas Para Un Hotel Ubicado En Gral. Villamil Playas,https://dspace.espol.edu.ec/handle/123456789/48545,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
"Diseño de un puente de hormigón armado sobre el río palto, parroquia cordoncillo, Cantón Atahualpa, Provincia el Oro",https://dspace.espol.edu.ec/handle/123456789/51536,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Estudios y Diseños Para La Construcción De Una Nueva Planta Para La Unidad De Alimentos Del Grupo Vilaseca – Veconsa S.A. En El Cantón Guayaquil,https://dspace.espol.edu.ec/handle/123456789/46975,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Análisis de posibles tratamientos para el agua residual producida por el Parque Polifuncional Sergio Toral Etapa 1,https://dspace.espol.edu.ec/handle/123456789/59577,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Estudio de Pre-factibilidad Para el Diseño de un Sistema de Drenaje Pluvial en el Sector Flor de Bastión – el Fortín,https://dspace.espol.edu.ec/handle/123456789/37046,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
"Diseño De Una Vivienda De Dos Plantas, Sismo-Resistente Con Caña De Guadua",https://dspace.espol.edu.ec/handle/123456789/36434,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Análisis De Prefactibilidad De Una Presa Como Solución Para El Abastecimiento De Agua En La Parroquia Manglaralto,https://dspace.espol.edu.ec/handle/123456789/36435,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
"Diseño e Implantación de Sistema de Galpones, Vía de Acceso y Edificaciones Anexas para Granja Avícola del Grupo Meveric en la Parroquia Progreso",https://dspace.espol.edu.ec/handle/123456789/48751,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Diseño estructural de una vivienda de 2 plantas en Samborondón,https://dspace.espol.edu.ec/handle/123456789/55492,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Diseño de la dosificación para hormigón compactado con rodillo y base estabilizada con cemento para su uso en las vías de Manabí,https://dspace.espol.edu.ec/handle/123456789/45463,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Diseño de vivienda unifamiliar considerando el impacto económico del tipo del sistema estructural en la ciudad de Machala,https://dspace.espol.edu.ec/handle/123456789/63120,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Evaluación de impactos ambientales del sistema de tratamiento de aguas residuales de la organización valle alto II aplicando modelo de simulación para las descargas del efluente,https://dspace.espol.edu.ec/handle/123456789/6128,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Estudio y diseño de una presa colinar en la comunidad naranjito – tosagua manabí,https://dspace.espol.edu.ec/handle/123456789/55488,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Inventario Georreferenciado Del Anillo Vial De La Escuela Superior Politécnica Del Litoral Campus Prosperina,https://dspace.espol.edu.ec/handle/123456789/46734,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Diseño de Sistema de Alcantarillado en las zonas 16 y 17 de la lotización Balerio Estacio,https://dspace.espol.edu.ec/handle/123456789/57839,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Comparación de diversas metodologías para estimación de socavación en varios puentes de la provincia de Esmeraldas,https://dspace.espol.edu.ec/handle/123456789/30984,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Implantación De Una Red Para Complementar La Distribución De Agua Potable En El Cantón General Antonio Elizalde (Bucay),https://dspace.espol.edu.ec/handle/123456789/43447,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Diseño de la vía duran-tambo km. 6 - puerto pesquero delia,https://dspace.espol.edu.ec/handle/123456789/61994,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Diseño estructural y constructivo de la estación de bomberos del Cantón Palanda mediante la metodología BIM con enfoque en la sostenibilidad,https://dspace.espol.edu.ec/handle/123456789/63135,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Estudio y diseño de una presa colinar en el sector las seguas Manabí,https://dspace.espol.edu.ec/handle/123456789/55494,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
"Rediseño del sistema de drenaje pluvial del Campus Gustavo Galindo ESPOL, sector A",https://dspace.espol.edu.ec/handle/123456789/63125,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Diseño para la optimización del sistema de aguas residuales del Área de tecnologías de ESPOL considerando zonas de expansión 2E Y 3E del plan maestro y zonas aledañas de pozos sépticos,https://dspace.espol.edu.ec/handle/123456789/57832,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
"Construcción, pruebas de carga y análisis de vigas pre-esforzadas utilizando hormigón de alto desempeño y comparación con vigas pre-esforzadas construidas con hormigones convencionales sometidas a las mismas condiciones de carga.",https://dspace.espol.edu.ec/handle/123456789/10552,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Estudio y diseño del sistema de alcantarillado sanitario de las cooperativas de vivienda Puerto Rico y 24 de Mayo,https://dspace.espol.edu.ec/handle/123456789/43669,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Trazado y replanteo del proyecto horizontal de una carretera utilizando estación total. caso práctico: camino vecinal la chorrera (0+000 - 2+187),https://dspace.espol.edu.ec/handle/123456789/61863,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Diseño estructural de un estudio de grabación en FADCOM,https://dspace.espol.edu.ec/handle/123456789/60769,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Diseño estructural del conjunto residencial la orquídea II en la provincia de Napo,https://dspace.espol.edu.ec/handle/123456789/52192,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
"Diseño de la red de alcantarillado sanitario de la parroquia Santa Fé, Bolívar",https://dspace.espol.edu.ec/handle/123456789/57841,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Estudio y diseño de alcantarillado pluvial: cooperativa vida nueva 2000 - cantón Durán,https://dspace.espol.edu.ec/handle/123456789/52190,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Diseño vial e hidrosanitario de la lotización La Esperanza en Guayaquil,https://dspace.espol.edu.ec/handle/123456789/63118,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Diseño y Construcción a Escala Piloto De Un Prototipo De Sedimentador Rectangular,https://dspace.espol.edu.ec/handle/123456789/46742,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Estudio comparativo de diferentes sistemas de apuntalamiento de excavaciones profundas en los suelos blandos de la ciudad de Guayaquil.,https://dspace.espol.edu.ec/handle/123456789/44425,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Diseño estructural e instalaciones para la ampliación de un bloque de aulas en la Unidad Educativa Matovelle La Troncal,https://dspace.espol.edu.ec/handle/123456789/59569,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
"Diseño estructural y geotécnico para viviendas unifamiliares en el cantón General Villamil, provincia del Guayas",https://dspace.espol.edu.ec/handle/123456789/65921,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Replanteo e Instalación de Alcantarillas en una Carretera,https://dspace.espol.edu.ec/handle/123456789/9055,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
"Evaluación del pavimento de la carretera “Cumbe – Oña (Tramo I)” de 20 Km de longitud, ubicada en la provincia del Azuay mediante equipos de auscultación Vial",https://dspace.espol.edu.ec/handle/123456789/54464,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Hormigones livianos,https://dspace.espol.edu.ec/handle/123456789/10620,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Estudio y diseño de soluciones técnicas en la calle celestino sosa barrio jesús del gran poder de Caluma,https://dspace.espol.edu.ec/handle/123456789/57758,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
"Estudio y diseño de la estructura de la toma para el sistema de A.A.P.P. de Caluma Viejo - Cantón Caluma, Provincia de Bolívar",https://dspace.espol.edu.ec/handle/123456789/51439,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Desarrollo de componentes estructural y de servicios de vivienda sostenible en Mi Lote (Etapa 1),https://dspace.espol.edu.ec/handle/123456789/65901,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
"Diseño de una alternativa ecológica para el manejo de las aguas servidas en la ciudad de Caluma, Prov. Bolívar",https://dspace.espol.edu.ec/handle/123456789/55465,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Analisis y Metodo Constructivo Del Panel Metalico Mixto con aislamiento termo-acustico en cubiertas. caso Practico: Galpón de la Compañia Kitton s.a.,https://dspace.espol.edu.ec/handle/123456789/32265,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Diseño estructural de una nave industrial aplicando metodología BIM para construcciones Lino,https://dspace.espol.edu.ec/handle/123456789/57787,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Estudio y diseño de la presa multipropósito turuhuañuna en el arenal del volcán Chimborazo cantón Guaranda,https://dspace.espol.edu.ec/handle/123456789/52199,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Diseño integral aplicando metodología BIM para un edificio residencial en Quito,https://dspace.espol.edu.ec/handle/123456789/65895,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
"Diseño de Alcantarillado Sanitario y Pluvial para el Sector Urbano del Barrio 4 de Octubre, Cantón Sucua – Provincia de Morona Santiago",https://dspace.espol.edu.ec/handle/123456789/39469,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Diseño De Una Vía Alterna Desde Garita Parcón Hacia Áreas Académicas a Nivel De Pre-Factibilidad,https://dspace.espol.edu.ec/handle/123456789/46643,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Correlaciones entre ensayos destructivos y no destructivos para hormigones de alta resistencia con agregados calcáreos.,https://dspace.espol.edu.ec/handle/123456789/7961,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
"Diseño estructural de un galpón para la empresa contrustar s.a. en el parque industrial el sauce, ubicado en Guayaquil km 11.5 vía a Daule Valeria",https://dspace.espol.edu.ec/handle/123456789/51694,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
"Diagnóstico, optimización y propuestas técnicas para la planta de tratamiento de agua potable de la zona rural en la parroquia San Cristóbal, Cantón Paute, Provincia del Azuay",https://dspace.espol.edu.ec/handle/123456789/51702,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Propuesta Estructural De Seminario Mayor Católico En Sauces III,https://dspace.espol.edu.ec/handle/123456789/48153,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Residencia de fiscalización de la obra construcción de la ampliación de un ala de aulas del Copol en el campus ing. Gustavo Galindo Velasco de las Espol km 30.5 de la vía perimetral,https://dspace.espol.edu.ec/handle/123456789/61876,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
"Estudio y diseño de Edificación de propiedad del Sr. Arturo León, Salinas, prov. Santa Elena",https://dspace.espol.edu.ec/handle/123456789/57911,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
"Clasificación, utilización e importancia del encofrado como elemento provisional en el área de la construcción",https://dspace.espol.edu.ec/handle/123456789/13341,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
"Diseño De Un Galpón Bodega, Espacio De Maniobra y Accesos En El Sector Este Del Campus Politécnico Gustavo Galindo",https://dspace.espol.edu.ec/handle/123456789/46268,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Propuesta Para La Inclusión De La Amplificación De Señal Sísmica En Las Normas Para La Construcción De Obras En Los Depósitos Aluviales De Guayaquil,https://dspace.espol.edu.ec/handle/123456789/46892,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Estudio a nivel de prefactibilidad y diseño geométrico del enlace vial perimetral sector la tranca – Cantón Samborondón,https://dspace.espol.edu.ec/handle/123456789/51686,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Diseño de un sistema hidrosanitario y piscina para una vivienda de dos pisos en Guayaquil,https://dspace.espol.edu.ec/handle/123456789/63165,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
"Diseño y análisis por desempeño de una edificación tipo ubicada en el centro de la ciudad de Guayaquil, la cual presenta variabilidad en las cargas gravitacionales (viva y muerta)",https://dspace.espol.edu.ec/handle/123456789/57909,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Comparación estructural de viviendas sociales en Guayaquil usando hormigón  convencional vs reciclado de las Galápagos,https://dspace.espol.edu.ec/handle/123456789/60751,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
"Estudio y diseño para la construcción del sistema de alcantarillado pluvial, sanitario y planta de tratamiento de la parroquia San Lorenzo",https://dspace.espol.edu.ec/handle/123456789/52200,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Diseño de Subestructura e Instalaciones para una Residencia de 4 Niveles,https://dspace.espol.edu.ec/handle/123456789/59572,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Estudio de la propiedad de permeabilidad en hormigones fraguados en la inclusión de plastificantes. Análisis Estadístico.,https://dspace.espol.edu.ec/handle/123456789/48468,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Bussiness Intelligence aplicado en la gestión de recursos humanos y materiales de obras civiles en pórticos de hormigón armado,https://dspace.espol.edu.ec/handle/123456789/59551,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
"Diseño estructural de una edificación de 4 pisos ubicado en manta, implementando la metodología bim",https://dspace.espol.edu.ec/handle/123456789/52209,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
"Rediseño De Relleno Sanitario Mancomunado Para Los Municipios De Santa Ana, 24 de Mayo y Olmedo",https://dspace.espol.edu.ec/handle/123456789/46728,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
"Análisis de la eficiencia de filtros a base de zeolita para la remoción de contaminantes en el agua proveniente de dos pozos de abastecimiento público en el recinto Tres Postes, cantón Alfredo Baquerizo Moreno.",https://dspace.espol.edu.ec/handle/123456789/30095,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Diseño de mezclas para Hormigón Autocompactante,https://dspace.espol.edu.ec/handle/123456789/55033,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Estudio y diseño de la planta de tratamiento de aguas residuales para proyecto Construcción de viviendas de interés social para Guaranda EP-MVISG,https://dspace.espol.edu.ec/handle/123456789/55473,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Estudios y diseños definitivos del nuevo edificio municipal para el gad de colimes empleando metodología Bim,https://dspace.espol.edu.ec/handle/123456789/54924,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Optimización del empleo de maquinarias para el movimiento de tierras de un proyecto vial mediante el uso de diagrama de masas,https://dspace.espol.edu.ec/handle/123456789/6660,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
"Diagnóstico y propuesta de soluciones técnicas para los colectores principales de agua residual de la zona de ingenierías del Campus Gustavo Galindo desde la zona 11, FIEC",https://dspace.espol.edu.ec/handle/123456789/51693,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Elaboración De Un Cemento Híbrido Basado En la Activación Alcalina De Cemento Porltand Puro y Zeolita Ecuatoriana,https://dspace.espol.edu.ec/handle/123456789/46159,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
"Diseño Estructural e Instalaciones del hotel de 4 plantas Casa Sam mediante  una construcción sostenible en San Antonio - Playas, Fincas las Lagunas",https://dspace.espol.edu.ec/handle/123456789/63134,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Diseño del sistema de riego para las áreas verdes en la zona de ingeniería de la ESPOL,https://dspace.espol.edu.ec/handle/123456789/57902,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
"Estudio y diseño de estabilización del área en la que se ha Iniciado la construcción y rehabilitación del centro materno Infantil en Portovelo, Provincia de El Oro",https://dspace.espol.edu.ec/handle/123456789/51427,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Diseño Estructural de un condominio residencial utilizando la metodología BIM en la ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/57835,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Estudio y Diseño Del Relleno Sanitario Alternativo Para El Cantón Marcelino Maridueña,https://dspace.espol.edu.ec/handle/123456789/46706,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
"Diseño del centro de salud para la población en la parroquia rural Ayacucho, cantón Santa Ana, 2019-2020.",https://dspace.espol.edu.ec/handle/123456789/51564,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Materiales utilizados para el diseño de una planta de tratamiento de aguas residuales e industriales,https://dspace.espol.edu.ec/handle/123456789/14623,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
