NOMBREPROYEC,URL,CARRERA,FACULTAD
Análisis dinámicos de la estabilidad de variables macroeconómicas,https://dspace.espol.edu.ec/handle/123456789/41196,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Evaluación de la calidad y nivel de satisfacción de los servicios básicos en el sector norte de la parroquia febres cordero de la ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/4038,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Plan estratégico y sostema de balanced scorecard para una empresa de venta por catálogo,https://dspace.espol.edu.ec/handle/123456789/36322,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Análisis estadístico de la oferta cultural en la ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/37332,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Identificación de factores de siniestrabilidad laboral de una empresa dedicada a la producción de equipos eléctricos,https://dspace.espol.edu.ec/handle/123456789/36353,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Metodología para la evaluación de la capacidad de pago de un sujeto de crédito,https://dspace.espol.edu.ec/handle/123456789/4067,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Obtención del perfil de un cliente fiel en una tienda departamental mediante el diseño de un Data Warehouse y arboles de decisión,https://dspace.espol.edu.ec/handle/123456789/36370,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Las exportaciones del banano ecuatoriano en el contexto de las exportaciones mundiales de banano: un análisis estadístico,https://dspace.espol.edu.ec/handle/123456789/5714,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Censo de población y vivienda 2010: estadística sociodemográfica de la población nativa ecuatoriana,https://dspace.espol.edu.ec/handle/123456789/38761,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Personas en edad preuniversitaria según el censo 2010,https://dspace.espol.edu.ec/handle/123456789/38957,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Diseño experimental para el control del pardeamiento del banano tipo Cavendish en la elaboración de harina,https://dspace.espol.edu.ec/handle/123456789/3986,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Sistema automatizado de encuesta telefónicas para programas de televisión noticieros,https://dspace.espol.edu.ec/handle/123456789/5808,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Análisis estadístico y diseño de una base de datos del proceso de graduación de la ESPOL desde su fundación,https://dspace.espol.edu.ec/handle/123456789/4145,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Utilización de la metodología de gestión por procesos para el monitoreo de los procesos que se llevan a cabo en el departamento de distribución de una empresa de comunicación de prensa escrita en la ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/36785,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Análisis estadístico de las causas de accidentes de tránsito en la ciudad de guayaquil,https://dspace.espol.edu.ec/handle/123456789/56132,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Análisis estadístico del posicionamiento de las carreras que oferta la ESPOL a nivel de pregrado en la ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/41135,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Diseño e implementación de un sistema de control de procesos empresariales mediante la implementación de indicadores de gestión para el proceso de ventas de una empresa dedicada a la comercialización de suministros de limpieza e impresión ubicada en la ciudad de Guayaquil para el año 2009,https://dspace.espol.edu.ec/handle/123456789/36497,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Evaluación de la Calidad de la Educación en las Escuelas Primarias en la ciudad de Guayaquil en los sectores municipales que constituyen ciudadelas y asentamientos del Centro-Norte de la urbe,https://dspace.espol.edu.ec/handle/123456789/40104,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Análisis Estadístico Multivariante De Los Registros De La Corporación Aduanera Ecuatoriana. Región Costa,https://dspace.espol.edu.ec/handle/123456789/56688,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Modelización energética en el ecuador.,https://dspace.espol.edu.ec/handle/123456789/56760,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Investigación de mercado para las carreras de posgrados ofertadas por el Instituto de Ciencias Matemáticas. Estudios en la Ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/40193,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Desestacionalización se series económicas de las cuentas nacionales del ecuador con X12 - ARIMA,https://dspace.espol.edu.ec/handle/123456789/56205,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Análisis estadístico exploratorio para la creación del área de trasplante renal en un hospital de la ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/4137,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Análisis estadístico del nivel de conocimiento en matemáticas y lenguaje de los alumnos de décimo año de educación básica de los colegios fiscales rurales de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/4122,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
El recurso humano de la educación fiscal en el litoral ecuatoriano: un análisis estadístico,https://dspace.espol.edu.ec/handle/123456789/4005,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Evaluación de la Calidad de la Educación en las Escuelas Primarias de la ciudad de Guayaquil en los Sectores Municipales que constituyen el Centro Sur de la Urbe,https://dspace.espol.edu.ec/handle/123456789/56683,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Análisis estadístico del recurso humano en la educación fiscal de la provincia de Cotopaxi,https://dspace.espol.edu.ec/handle/123456789/4130,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
La apertura de telecomunicaciones en el Ecuador. Una investigación de mercados para WLL (Wireless Local Loop),https://dspace.espol.edu.ec/handle/123456789/57658,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
"Aplicación de análisis multivariado en la encuesta nacional de empleo, subempleo y desempleo (ENEMDU) del INEC, provincia de Pichincha aara los Años 2012 y 2013",https://dspace.espol.edu.ec/handle/123456789/30845,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Análisis estadístico de la migración ecuatoriana durante la década 1991 hasta 2000,https://dspace.espol.edu.ec/handle/123456789/4093,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Internet/internet para servicios educativos,https://dspace.espol.edu.ec/handle/123456789/4054,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Uso e implementación de métodos meta heurísticos de tipo recocido simulado en problemas de optimización duros,https://dspace.espol.edu.ec/handle/123456789/4096,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Estudios de los trastornos de la conducta alimentaria en la población estudiantil en la adolescencia temprana en la ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/40090,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Análisis multivariante de la generación y producción en una termoelectrica de la ciudad de Esmeraldas,https://dspace.espol.edu.ec/handle/123456789/4148,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Valoración de opciones de compra y venta del quintal de soya en el mercado ecuatoriano,https://dspace.espol.edu.ec/handle/123456789/6929,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Análisis estadístico de los hábitos de navegación en internet de los estudiantes de la ESPOL,https://dspace.espol.edu.ec/handle/123456789/4113,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Análisis espacial de la intensidad de las enfermedades infectocontagiosas en Guayaquil,https://dspace.espol.edu.ec/handle/123456789/6090,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
"Aplicación de métodos estadísticos multivariados en el estudio de calidad de enmiendas orgánicas sólidas y liquidas preparadas en las provincias del Guayas, Los Ríos y El Oro",https://dspace.espol.edu.ec/handle/123456789/39940,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
"Estudio comparativo, por simulación de tecnicas de muestreo aleatorias y sistematicas",https://dspace.espol.edu.ec/handle/123456789/4021,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Optimización de la distribución de mercadería a las distintas sucursales de una empresa dedicada a la venta de aceites para autos,https://dspace.espol.edu.ec/handle/123456789/36367,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Cálculo actuarial con cadenas de Markov una aplicación,https://dspace.espol.edu.ec/handle/123456789/41711,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
"La evaluación docente del profesorado de la ESPOL en la perspectiva del estudiante de ciencias económicas, administrativas y auditoria: ""CENACAD vs. sistema tradicional",https://dspace.espol.edu.ec/handle/123456789/37620,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Investigacion estadistica exploratoria del area de intoxicacion atendidas en los hospitales de guayaquil periodo 2001-2002,https://dspace.espol.edu.ec/handle/123456789/39649,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Análisis estadístico de los sistemas de información gerencial,https://dspace.espol.edu.ec/handle/123456789/4114,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Análisis estadístico multivariante de los registros de la corporación aduanera ecuatoriana región sierra,https://dspace.espol.edu.ec/handle/123456789/34561,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Análisis estadístico del recurso humano de la educación fiscal de la provincia de Loja,https://dspace.espol.edu.ec/handle/123456789/42145,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
"Evaluación de la calidad de la educación en las escuelas primarias en el cantón samborondón, sector la puntilla",https://dspace.espol.edu.ec/handle/123456789/35157,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Intranet como herramienta para planificación académica,https://dspace.espol.edu.ec/handle/123456789/42139,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Análisis Espacial de la Distribución de la Delincuencia en Guayaquil,https://dspace.espol.edu.ec/handle/123456789/56659,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Un modelo de series temporales para el fenómeno de El Niño,https://dspace.espol.edu.ec/handle/123456789/5813,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Tecnicas estadísticas parametricas y no parametricas equivalentes: resultados comparativos por simulacion,https://dspace.espol.edu.ec/handle/123456789/4091,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Análisis estadístico exploratorio para abrir un área de cirugía cardiotorácica en un hospital de la ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/40024,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Análisis estadístico exploratorio para la creación de un área de laboratorio de Endocrinología en un hospital de la ciudad de guayaquil caso: Hospital Naval de Guayaquil (HOSNAG),https://dspace.espol.edu.ec/handle/123456789/38841,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Análisis del efecto del crédito comercial con los agentes financieros en las pymes de la ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/5839,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Análisis estadístico multivariante de las principales enfermedades gastroentericas de la ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/4143,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Diseño e implementación de un algoritmo de tipo recocido simulado para la resolución del problema del agente viajero,https://dspace.espol.edu.ec/handle/123456789/35045,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Análisis espacial para medir el índice de infección de la Sigatoka Negra (Mycospphaerella Fijiensis) en una hacienda bananera en el último trimestre del año 2005,https://dspace.espol.edu.ec/handle/123456789/37352,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Análisis de mercado: necesidades habitacionales de los estudiantes de provincia que estudian en la ESPOL,https://dspace.espol.edu.ec/handle/123456789/3971,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Estudio para la ubicación optima de cajeros automáticos en la ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/4033,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Utilización de la metodología seis sigma para reducir el tiempo de respuestas vía telefónica en la resolución de problemas sobre el manejo del sistema informático para clientes de una compañía de desarrollo de software en la ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/10373,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
El paso por la universidad de una cohorte de bachilleres: El caso ESPOL - 1975,https://dspace.espol.edu.ec/handle/123456789/40052,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Desarrollo de un modelo porcentual para la evaluación de sigatoka negra en condiciones de invernadero,https://dspace.espol.edu.ec/handle/123456789/35159,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Análisis estadístico del nivel de satisfacción de la metodología de enseñanza en matemáticas del pre-politécnico de ingeniería básica,https://dspace.espol.edu.ec/handle/123456789/5802,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Análisis Espacial de las Caracteristicas Económicas de las Comunas de la Península de Santa Elena,https://dspace.espol.edu.ec/handle/123456789/4059,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
"Evaluación de la calidad y del nivel de satisfacción de los servicios básicos en la parroquia Tarqui, zona centro en la ciudad de Guayaquil",https://dspace.espol.edu.ec/handle/123456789/5952,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
La supervisión estatal de la calidad de la educación: caso de los colegios fiscales del sector urbano del cantón Guayaquil,https://dspace.espol.edu.ec/handle/123456789/35154,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Diseño de un sistema de control de procesos empresariales basados en indicadores de gestión y desempeño para el proceso del secado de la madera en una empresa dedicada al procesamiento de madera ubicada en la ciudad de Quevedo para el primer semestre del 2010,https://dspace.espol.edu.ec/handle/123456789/38891,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Análisis geoestadístico de la distribución de plagas en el cultivo de mango. Caso de estudio: Granja experimental de Chongón (CEDEGE),https://dspace.espol.edu.ec/handle/123456789/4147,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Simulador Matemático del nuevo Sistema de Transporte Masivo de la ciudad de Guayaquil Troncal Terminal Guasmo – Terminal Río Daule,https://dspace.espol.edu.ec/handle/123456789/40347,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Análisis multivariante de las principales enfermedades tropicales de la ciudad de Guayaquil.,https://dspace.espol.edu.ec/handle/123456789/41524,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Simulador Matemático del Nuevo Sistema de Transporte Masivo para la Ciudad de Guayaquil Troncal Orquídeas Centro,https://dspace.espol.edu.ec/handle/123456789/4088,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Diseño y elaboración de un sistema de información para el manejo de historias clínicas de pacientes con càncer en los hospitales de la ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/56613,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Análisis estadístico de la producción y el consumo de trigo en el Ecuador,https://dspace.espol.edu.ec/handle/123456789/56131,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Determinación de índices de desempeño de los aprendices de buceo profecional en base del análisis multivariado de sus carcterísticas físico-morfológicas,https://dspace.espol.edu.ec/handle/123456789/37339,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
"Factores predictores de sobrevida en pacientes con diferentes patologías cancerosas, mediante el modelo de regresión de Cox. Caso: Estómago.",https://dspace.espol.edu.ec/handle/123456789/4046,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Optimización de un Portafolio de Inversiones Riesgosas Dentro de la Bolsa de Valores de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/34319,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
El recurso humano de la educación fiscal en la provincia de Manabí: un análisis estadístico,https://dspace.espol.edu.ec/handle/123456789/4008,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Selección de candidatos para encuestas mediante técnicas de machine learning,https://dspace.espol.edu.ec/handle/123456789/54068,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Determinación y uso de métodos estadísticos en la obtención de un modelo bioclimático para el manejo de la sigatoka negra presente en haciendas bananeras de la provincia del Guayas,https://dspace.espol.edu.ec/handle/123456789/35050,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Análisis de la variabilidad espacial de plagas en el cultivo de la caña de azúcar: Ingenio San Carlos,https://dspace.espol.edu.ec/handle/123456789/56126,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Diseño e implementación de un modelo explicativo de las causas de las horas de sobretiempo que tiene una empresa que maneja personal de servicio,https://dspace.espol.edu.ec/handle/123456789/3983,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
"La Econometría Espacial en la Agricultura de Precisión:
Aplicación en un Ingenio Azucarero",https://dspace.espol.edu.ec/handle/123456789/40201,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Análisis Estadístico y Determinación de los Factores Asociados a la Mortalidad por Neumonía Adquirida en la Comunidad. Caso Hospital Militar de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/41137,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Construcción de una tabla de mortalidad para la población ecuatoriana,https://dspace.espol.edu.ec/handle/123456789/4180,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Evaluación Cuantitativa del Sistema de Ciencia y Tecnología del Ecuador,https://dspace.espol.edu.ec/handle/123456789/4034,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Análisis  estadístico del recurso humano de la educación fiscal en la provincia del Carchi,https://dspace.espol.edu.ec/handle/123456789/4108,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Prueba piloto de autopsia verbal con enfoque covid-19 para los casos de no certificación medica en el cantón guayaquil  en el año 2020.,https://dspace.espol.edu.ec/handle/123456789/51952,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Estudio estadístico multivariante de la rehabilitación y protección al menor en la ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/4031,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
La incidencia de la preparación en ciencias físicas que se imparte en el curso pre politécnico en el rendimiento académico de los estudiantes de ingeniería en la Escuela Superior Politécnica del Litoral.,https://dspace.espol.edu.ec/handle/123456789/4062,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Estudio para determinar el perfil del cliente transaccional; usuario de una entidad financiera determinada en la ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/4032,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Análisis estadístico del aprovechamiento de los créditos educativos para los alumnos de la ESPOL en el período 1995-2000,https://dspace.espol.edu.ec/handle/123456789/4115,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Análisis estadístico de la producción bananera en el Ecuador,https://dspace.espol.edu.ec/handle/123456789/4102,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Análisis estadístico exploratorio para la creación de un área de reumatología en un hospital de la ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/56686,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Aplicaciones de métodos estadísticos multivariados para la determinación de perfiles de los estudiantes de la espol segmentados por carreras,https://dspace.espol.edu.ec/handle/123456789/39248,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Pronóstico de ventas: comparación de la precisión de la predicción con diferentes métodos,https://dspace.espol.edu.ec/handle/123456789/5743,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Estudio estadístico de la incidencia de internet en la educación secundaria particular ecuatoriana: caso Guayas,https://dspace.espol.edu.ec/handle/123456789/4028,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Análisis estadístico y distribución espacial de los servicios relacionados con la educación fiscal en la zona no metropolitana de la provincia del Guayas,https://dspace.espol.edu.ec/handle/123456789/37351,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Análisis estadístico del recurso humano del sector educativo fiscal de la provincia del Azuay,https://dspace.espol.edu.ec/handle/123456789/4128,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Simulación y evaluación de la confiabilidad de un proceso de sistema de producción.,https://dspace.espol.edu.ec/handle/123456789/56762,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Análisis estadístico de la producción arrocera en el ecuador,https://dspace.espol.edu.ec/handle/123456789/56130,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
El perfil del profesor de la ESPOL al iniciarse el siglo 21: un análisis estadístico,https://dspace.espol.edu.ec/handle/123456789/4001,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Identificación de la cobertura arbórea de Guayaquil urbano usando  técnicas de inteligencia artificial.,https://dspace.espol.edu.ec/handle/123456789/51945,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Estadística y distribución espacial de las personas de edad menor o igual aun año en el Ecuador,https://dspace.espol.edu.ec/handle/123456789/38927,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Modelo de reconocimiento de dígitos manuscritos mediante redes neuronales para formularios físicos,https://dspace.espol.edu.ec/handle/123456789/57630,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
"Determinación y aplicación de métodos estadísticos, para medir estabilidad genética en vegetales, caso: banano",https://dspace.espol.edu.ec/handle/123456789/35061,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Elaboración y análisis de métricas para empresas grandes desarrolladoras de software en el Ecuador,https://dspace.espol.edu.ec/handle/123456789/35047,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Análisis estadístico y distribución espacial de las facilidades deportivas en la ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/37350,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
La prueba de aptitud escolástica como indicador del rendimiento académico de los estudiantes de ingeniería de la espol.,https://dspace.espol.edu.ec/handle/123456789/55607,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Análisis estadístico multivariado de los factores que influyen en el control y tratamiento de los pacientes con asma bronquial. caso: hospital de la ciudad de Guayaquil. año 2003-2004,https://dspace.espol.edu.ec/handle/123456789/5745,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Desarrollo de un modelo estadístico para medir las preferencias de consumo de la población ecuatoriana,https://dspace.espol.edu.ec/handle/123456789/54449,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Diseño y elaboración de un sistema de información para perfiles estadísticos de pacientes con diabetes e hipertensión . Casos clínicas de la ciudad de guayaquil.,https://dspace.espol.edu.ec/handle/123456789/56804,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
La supervisión estatal de la calidad de la educación en los colegios privados del sector urbano del cantón guayaquil,https://dspace.espol.edu.ec/handle/123456789/35158,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
"Medidas alternativas en el análisis de datos aplicada al rendimiento estudiantil, desarrollo modelo de Markov",https://dspace.espol.edu.ec/handle/123456789/4066,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Análisis Estadístico y Multivariado sobre la Incidencia de la Tuberculosis en la ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/41205,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Investigación de mercado para transESPOL: Introducción  de tarjetas prepago como  posible solución  al problema del transporte de la ESPOL,https://dspace.espol.edu.ec/handle/123456789/4055,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Perfil del estudiante politécnico a las puertas del siglo xxi:  un análisis estadístico en las carreras autofinanciadas,https://dspace.espol.edu.ec/handle/123456789/5810,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Análisis estadístico y distribución espacial de los resultados obtenidos del levantamiento catastral de la zona urbana del cantón Pasaje de la provincia de el Oro: Sector Sur,https://dspace.espol.edu.ec/handle/123456789/37633,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Uso e implementación de métodos meta-heuristicas de tipo tabú para problemas tipo duros,https://dspace.espol.edu.ec/handle/123456789/4097,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Análisis estadístico de la producción camaronera del Ecuador,https://dspace.espol.edu.ec/handle/123456789/4103,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Análisis estadístico del recurso humano de la educación fiscal en la provincia de Chimborazo,https://dspace.espol.edu.ec/handle/123456789/4125,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
"Uso de Regresión Multinomial Logística para determinar el perfil  del estudiante de la ESPOL, según preferencias alimenticias",https://dspace.espol.edu.ec/handle/123456789/55255,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Análisis estadístico de la producción en una camaronera,https://dspace.espol.edu.ec/handle/123456789/4105,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Análisis estadístico de los servicios que presta el sistema transaccional de una red de cajeros automáticos en la ciudad de Guayaquil período: 2003 - 2004,https://dspace.espol.edu.ec/handle/123456789/39871,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Análisis estadístico del directorio de establecimientos económicos (rinec): región costa,https://dspace.espol.edu.ec/handle/123456789/4117,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Simulador integral para el proyecto de transporte masivo del ilustre municipio de la ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/4087,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Análisis estadístico exploratorio para la creación de un área de hemodinámica renal en un hospital de la ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/4136,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Análisis estadístico de las causas de morbilidad mas frecuentes en la provincia del oro años 2000-2004.,https://dspace.espol.edu.ec/handle/123456789/57345,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
"Determinación del nivel de conocimientos de matemáticas y lenguajes, de los alumnos del decimo año de educación básica, de los colegios fiscales urbanos del cantón Guayaquil: un enfoque estadístico",https://dspace.espol.edu.ec/handle/123456789/3968,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Estudio del uso de recurso creativos en la publicidad de la categoría cerveza análisis en la ciudad de guayaquil.,https://dspace.espol.edu.ec/handle/123456789/56776,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
Investigación de mercado para internet banda ancha con tecnología ADSL en la ciudad de Guayaquil.,https://dspace.espol.edu.ec/handle/123456789/57355,Ingeniería en Estadística Informática,Facultad de Ciencias Naturales y Matemáticas
