NOMBREPROYEC,URL,CARRERA,FACULTAD
"Desarrollo de un Modelo de Propagación de Señal de una Antena GSM Ubicada en la ESPOL, para que sea Utilizado como Herramienta Didáctica en Actividades Académicas",https://dspace.espol.edu.ec/handle/123456789/45345,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Diseño de una red de acceso de datos ADSL sobre el sector residencial de la Via a la costa,https://dspace.espol.edu.ec/handle/123456789/43350,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
"Medición, modelamiento y determinación de la disponibilidad de canales de TV analógica de la banda UHF (512 MHz – 698 MHz) en un escenario indoor en un edificio en el norte de la ciudad de Guayaquil",https://dspace.espol.edu.ec/handle/123456789/38551,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Diseño e implementación de los sistemas eléctrico y electrónico de un barco atunero,https://dspace.espol.edu.ec/handle/123456789/42190,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Diseño e Implementación de prácticas de laboratorio de la materia de  Diseño de Aplicaciones en Telecomunicaciones para determinar la  localización de objetos y uso de tecnología RFID.,https://dspace.espol.edu.ec/handle/123456789/57156,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
"Diseño de un sistema de telecomunicaciones para asistencia, control y gestión de recursos para la atención de accidentes de tránsito del parque nacional Cajas, provincia del Azuay",https://dspace.espol.edu.ec/handle/123456789/37371,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Diseño de un sistema distribuido de antenas celulares para el tunel del Cerro El Carmen de Guayaquil utilizando el cable SCTP cat 5/6 para la banda GSM 850 MHz,https://dspace.espol.edu.ec/handle/123456789/42207,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Diseño e implementación de prácticas guiadas enfocadas en la  configuración de equipos de red para la materia Diseño de Redes  Conmutadas,https://dspace.espol.edu.ec/handle/123456789/57113,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
"Implementacion del monitoreo web de una red WAN, integrando un sistema de alarmas SMTP, basado en SNMPv2",https://dspace.espol.edu.ec/handle/123456789/41599,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Kit de entrenamiento sobre la transmisión de señales a través de fibra óptica,https://dspace.espol.edu.ec/handle/123456789/44230,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Control mediante joystick de tarjeta AVR Butterfly (con microcontrolador ATMega169) mediante comunicación I2C con tarjeta LPCXpresso controladora de motor BLDC,https://dspace.espol.edu.ec/handle/123456789/46021,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
"Diseño, construcción y evaluación de dispositivos de estimulación vibrotáctil en extremidades inferiores, para ayudar a pacientes parkinsonianos con problemas de congelamiento de la marcha",https://dspace.espol.edu.ec/handle/123456789/41808,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
"Análisis dimensionamiento de un estudio de televisión y diseño de un enlace alternativo via fibra óptica: estudio-transmisor aire bajo estandar digital, en la Ciudad de Guayaquil",https://dspace.espol.edu.ec/handle/123456789/42212,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Desarrollo de prácticas para el diseño de topologías de red sdh para el laboratorio de fibras ópticas,https://dspace.espol.edu.ec/handle/123456789/47445,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
"Diseño e implementación de un sistema de telemedicina para imágenes médicas, que sirva para el intercambio de opiniones entre profesionales ubicados en diferentes consultorios de la localidad",https://dspace.espol.edu.ec/handle/123456789/40785,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Localización pasiva de una persona aplicando técnicas de aprendizaje automático,https://dspace.espol.edu.ec/handle/123456789/58478,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
"Diseño de un plan de acción para el ordenamiento e implementación de redes físicas aéreas de telecomunicaciones en la ciudad de Machala, bajo el marco de la ley orgánica de telecomunicaciones",https://dspace.espol.edu.ec/handle/123456789/35632,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Servicio de localización a través de una red UMTS,https://dspace.espol.edu.ec/handle/123456789/45332,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Propuestas para mejorar el plan nacional de banda ancha del Ecuador,https://dspace.espol.edu.ec/handle/123456789/42310,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Diseño de un plan de acción para la implementación la televisión digital basada en la tecnología IPTV en el Ecuador,https://dspace.espol.edu.ec/handle/123456789/37274,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Uso de Matlab y simulink para el control de  robots y la observación de sensores de tacto y ultrasónico,https://dspace.espol.edu.ec/handle/123456789/10705,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Sincronización para comunicación D2D (Device to Device) en una red LTE implementado en USRP (Universal Softare Radio Peripherical),https://dspace.espol.edu.ec/handle/123456789/44801,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Implementación de un laboratorio de audio visuales para el Colegio Asunción,https://dspace.espol.edu.ec/handle/123456789/39655,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Aplicación práctica en telemedicina: diseño e implementación de un sistema de transmisión de señales cardiacas a través de una red celular,https://dspace.espol.edu.ec/handle/123456789/45283,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Control mediante joystick de tarjeta AVR Butterfly (con microcontrolador Atmega169) mediante comunicación RS232 con tarjeta LPCXpresso controladora de motor BLDC,https://dspace.espol.edu.ec/handle/123456789/45859,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
"Medición, caracterización y modelamiento del rango de frecuencias del servicio móvil (2110 – 2170 MHz) de la banda Downlink LTE de tres operadoras móviles en un edificio del centro de Guayaquil, para el posible uso de dispositivos con acceso oportunista",https://dspace.espol.edu.ec/handle/123456789/41413,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
"Desarrollo de una herramienta educativa, para la comprensión y reducción de ruido en imágenes en escala de grises, usando transformada de Wavelet",https://dspace.espol.edu.ec/handle/123456789/14758,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Controlador PID de temperatura utilizando la tarjeta de desarrollo AVR Butterfly,https://dspace.espol.edu.ec/handle/123456789/41770,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Diseño e implementación de una solución Indoor para la red privada local del edificio 15-A de la FIEC utilizando la Tecnología Broadband Over Power Line (BPL),https://dspace.espol.edu.ec/handle/123456789/44344,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Diseño de una fuente de alimentación de dos etapas: AC-DC con corrección de factor de potencia y DC-DC con un convertidor director (forward converter) e implementación de su etapa AC-DC,https://dspace.espol.edu.ec/handle/123456789/30292,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Sistema de adquisición de datos de humedad y temperatura utilizando tecnología 1 wire y labview,https://dspace.espol.edu.ec/handle/123456789/41175,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Diseño de un sistema domótico aplicado a una clínica de hemodiálisis,https://dspace.espol.edu.ec/handle/123456789/8100,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Diseño del despliegue de redes de sensores para agricultura de precisión,https://dspace.espol.edu.ec/handle/123456789/37272,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Activación de alarmas remotas mediante WIFI entre minicomputadoras Raspberry PI en aplicaciones de seguridad,https://dspace.espol.edu.ec/handle/123456789/42293,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
"Análisis e implementación en el lenguaje abierto preprocesador de hipertexto (PHP) sobre Linux de un sistema de red inteligente prepago para los servicios de voz a través de la señalización de aplicaciones personalizadas para redes móviles de lógica mejorada, camel",https://dspace.espol.edu.ec/handle/123456789/30082,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Diseño de una instalación domótica en un condominio para el control de seguridad e iluminación mediante la Tecnología LonWorks,https://dspace.espol.edu.ec/handle/123456789/44229,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Diseño de prácticas de laboratorio sobre procesamiento digital de señales de audio a través de la transformada de coseno discreta y transmisión MISO,https://dspace.espol.edu.ec/handle/123456789/44856,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Modelado de la corrección del patrón de radiación de una antena tipo parche mediante la modificación de parámetros,https://dspace.espol.edu.ec/handle/123456789/42534,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Ampliación de red e implementación de un sistema de VOZ sobre IP en IMPROEL S.A,https://dspace.espol.edu.ec/handle/123456789/60293,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
"Análisis y diseño de una red de distribución EPON para transmisión de televisión digital terrestre interactiva en el sector céntrico del Cantón Vinces, Provincia de los Ríos",https://dspace.espol.edu.ec/handle/123456789/35732,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Implementación de un algoritmo RLS para Beamforming en la banda de 28 GHz,https://dspace.espol.edu.ec/handle/123456789/44474,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
"Diseño, implementación y gestión de un sistema telefónico VoIP utilizando el servidor de comunicaciones OmniPCX Office entre la matriz del Grupo Quirola y las haciendas de Naranjal y Milagro",https://dspace.espol.edu.ec/handle/123456789/42712,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Desarrollo e implementación de un sistema académico dirigido a instituciones educativas,https://dspace.espol.edu.ec/handle/123456789/38850,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Implementación de una red IoT basada en sensores para caracterizar y monitorear las variables físicas de un generador de hidrógeno,https://dspace.espol.edu.ec/handle/123456789/57593,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Robot pololu programado para seguir referencia movil y obedecer comandos inalambricos,https://dspace.espol.edu.ec/handle/123456789/20047,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Diseño de procedimiento para la determinación del nivel de ruido en la banda no licenciada de 5GHz y recomendación de mecanismos de mitigación sustentados en una verificación experimental,https://dspace.espol.edu.ec/handle/123456789/47555,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Herramientas virtualizadas para evaluación y gestión de redes ópticas pasivas,https://dspace.espol.edu.ec/handle/123456789/66063,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Análisis y elaboración de una base de datos realizada según el censo de equipos electrónicos para uso médico del Hospital Guayaquil Dr. Abel Gilbert Pontón,https://dspace.espol.edu.ec/handle/123456789/8662,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Identificación y diseño del controlador para un sistema de control de actitud de un satélite,https://dspace.espol.edu.ec/handle/123456789/19511,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Diseño y desarrollo de un modelo experimental de competitividad para el sector universitario: su aplicación a la carrera de “Ingeniería en electrónica y telecomunicaciones” de la FIEC,https://dspace.espol.edu.ec/handle/123456789/5545,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Restauración de voz deteriorada por ruido de pulsos,https://dspace.espol.edu.ec/handle/123456789/42208,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Diseño de una red SDH para dar servicios de 2 STM-1 y dotar a un call center con 8 E1 utilizando una red metro ethernet con tecnología Tdmoip,https://dspace.espol.edu.ec/handle/123456789/41158,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Optimización de algoritmos empleados en la resolución de laberintos usando técnicas de control PID con el robot Pololu 3pi e incorporación de control inalámbrico por radio frecuencia,https://dspace.espol.edu.ec/handle/123456789/45419,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Plan de negocios de una empresa que contruira y comercializara un sistema de pasaje dinámico aplicado a bandas transportadoras,https://dspace.espol.edu.ec/handle/123456789/61334,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Estudio de factibilidad para despliegue de radio bases con tecnología móvil WCDMA,https://dspace.espol.edu.ec/handle/123456789/39974,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Puesta en marcha de un sistema telefónico IP basada en ASTERISK para cima.,https://dspace.espol.edu.ec/handle/123456789/60197,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Diseño e implementación de un sistema  de comunicaciones  bidireccional entre el GPS de un helicóptero BELL 430  hacia una estación base mediante un bus de datos y un  módulo LTE,https://dspace.espol.edu.ec/handle/123456789/57077,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Diseño e implementación de la última milla del servicio de internet usando las redes eléctricas de media y baja tensión de un sector de la ciudad de Guayaquil usando la tecnología power line communications (PLC),https://dspace.espol.edu.ec/handle/123456789/34969,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Estudio del efecto de un conocimiento impreciso de la posición de un usuario en la iluminación RF usando un enlace línea de vista (LOS) en la banda de 28 GHz,https://dspace.espol.edu.ec/handle/123456789/39333,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Programa demostrativo del escalamiento de una imagen monocromática usando los métodos de replicación de pixeles (filtro de cajas) e interpolación bilineal (filtro Bartlelt),https://dspace.espol.edu.ec/handle/123456789/6513,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Análisis comparativo de la gestión de red entre las tecnologías de banda ancha Cablemodem y DSL usadas en las redes de telecomunicaciones de la Ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/41771,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Diseño e implementación en la central tránsito Guayaquil de un administrador de medición de tráfico y calidad de servicio con centrales Ericsson de la red metropolitana de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/43334,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Análisis estratégico de la difusión de la tecnología ADSL en Guayaquil,https://dspace.espol.edu.ec/handle/123456789/24223,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Modelamiento de la banda 6 GHz en la ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/57104,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Sistema de monitoreo telemétrico de los parámetros de operación de un vehículo teleoperado,https://dspace.espol.edu.ec/handle/123456789/19972,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
"Diseño de una red troncal en anillo de fibra optica para el transporte de trafico IP sobre MPLS entre las ciudades de Guayaquil, Quito y Cuenca",https://dspace.espol.edu.ec/handle/123456789/41066,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Auditoría de seguridad en redes de datos,https://dspace.espol.edu.ec/handle/123456789/8645,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
"Implementación de un sistema de control domiciliario (hardware y software) basado en el Protocolo X10 y el sistema de mensajería corta (SMS) utilizando el kit de desarrollo de software de Nokia: SDK Beta 3.0 para conectividad móvil-PC, y Microsoft Visual Basic 6.0",https://dspace.espol.edu.ec/handle/123456789/43348,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Medidor LC Utilizando Pantalla LCD 2x16 para Visualización con Programa Embebido en un Microcontrolador,https://dspace.espol.edu.ec/handle/123456789/45333,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Análisis del proyecto de ley orgánica de telecomunicaciones del Ecuador,https://dspace.espol.edu.ec/handle/123456789/31330,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Simulador de Cobertura WiFi en los Hogares,https://dspace.espol.edu.ec/handle/123456789/60565,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Sistema de intercambio de equipos en estaciones bases operativas de la red 3G de acceso de radio (RAN) a nivel nacional en una operadora móvil,https://dspace.espol.edu.ec/handle/123456789/43534,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Diseño de una red SDH para dar servicio de 3STM-1 y dotar a un call center de 2E1 por medio de una red metro ethernet con tecnología TDMoIP,https://dspace.espol.edu.ec/handle/123456789/61370,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Desarrollo de sistema alternativo para la implementación telemedicina mediante internet inalámbrico,https://dspace.espol.edu.ec/handle/123456789/3268,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Análisis comparativo para la implementación de una red de servicios convergentes (red nacional servientrega,https://dspace.espol.edu.ec/handle/123456789/11616,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Análisis y diseño de una nueva red para proveer servicio de internet al Cantón Zaruma de la Provincia de El Oro,https://dspace.espol.edu.ec/handle/123456789/38562,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Diseño del despliegue de redes de sensores para el monitoreo de un centro comercial en la ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/37276,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Migración a TDT de un canal de TV local: Alternativas de uso de espectro y financiamiento,https://dspace.espol.edu.ec/handle/123456789/30545,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Diseño e implementación del prototipo de un sistema de control de uso de mascarillas y temperatura corporal de personas para el ingreso a áreas cerradas en el contexto del covid-19,https://dspace.espol.edu.ec/handle/123456789/56832,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Implementación de sistemas de difusión de audio y video en 470 MHz para la FIEC y 5.8 GHz para el CTI y tutorial del diseño de los radioenlaces implementados,https://dspace.espol.edu.ec/handle/123456789/42663,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Implementación de voz sobre IP en la cadena de hotel Plaza Grande,https://dspace.espol.edu.ec/handle/123456789/60153,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
"Diseño de una red SDH entre Guayaquil, Quito, Salinas para dar servicios de 2 STM-1 por medio de interfaces Gigabitethernet o 2 STM-1. Proveer a un Call Center en Salinas de 1 E1 internacional hacia el NAP de las Américas con Metroethernet y Tecnología TDMoIP",https://dspace.espol.edu.ec/handle/123456789/45653,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Proveer de un sistema de VOZ sobre IP en importadora EXPALSA,https://dspace.espol.edu.ec/handle/123456789/60301,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
"Medición, caracterización y modelamiento del rango de frecuencias asignado a servicios fijo – móvil (1700 – 2025 MHz) de la banda UHF del espectro electromagnético en la FIEC, Campus Prosperina",https://dspace.espol.edu.ec/handle/123456789/41251,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Utilización de data almacenada con posicionamiento GPS en pen drives o en memorias MMC/SD para la elaboración de mapas que permitan interactuar con Google Earth para la localización de objetivos y definición de trayectorias,https://dspace.espol.edu.ec/handle/123456789/45343,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Optimización de video streaming sobre redes UMTS,https://dspace.espol.edu.ec/handle/123456789/11608,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Instalación de un directorio activo de Microsoft y configuración del control de acceso de usuarios de la empresa PROQUILARV S.A,https://dspace.espol.edu.ec/handle/123456789/60247,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Auditoría de seguridad en redes de datos,https://dspace.espol.edu.ec/handle/123456789/45284,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Diseño de una fuente de alimentación de dos etapas: AC-DC con corrección de factor de potencia y DC–DC con un convertidor directo con fijación activa de tensión (Active-Clamp Forward Converter) e implementación de su etapa AC-DC,https://dspace.espol.edu.ec/handle/123456789/30824,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Identificación y diseño del controlador para un sistema regulador de temperatura dentro de un horno industrial de resistencia,https://dspace.espol.edu.ec/handle/123456789/19516,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Propuesta de regulación para la televisión digital terrestre en el Ecuador,https://dspace.espol.edu.ec/handle/123456789/42313,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Análisis y simulación de la señal de radio frecuencia dentro de un aeropuerto en la ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/56342,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Diseño de una red de multiprogramación de video-streaming para el campus politécnico,https://dspace.espol.edu.ec/handle/123456789/44430,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Diseño de un algoritmo de predicción de canales disponibles en el rango de frecuencia asignada a televisión basado en el método oculto de Markov para lograr acceso dinámico al espectro en ambientes Indoor en zonas urbanas,https://dspace.espol.edu.ec/handle/123456789/44796,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Instalación e implementación de una central telefónica NBX (Network Branch Exchange) en la planta ICESA-ORVE ubicada en Guayaquil,https://dspace.espol.edu.ec/handle/123456789/10177,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
"Instalación de servidores IBM X SERIES, configuración de servicios Microsoft e implementación de soluciones de hardware",https://dspace.espol.edu.ec/handle/123456789/61066,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
"Sistema multipunto, multimedia utilizado en el sistema de cobro de peaje de las vías concesionadas de la provincia del Guayas en la banda de 2,4 GHz",https://dspace.espol.edu.ec/handle/123456789/42665,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
"Análisis de la migración de la red de cobre por fibra óptica en la comunidad de Ayangue, provincia de Santa Elena, para brindar los servicios de internet, telefonía y televisión",https://dspace.espol.edu.ec/handle/123456789/56440,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Diseño e implementación de un sistema de cuna radiante,https://dspace.espol.edu.ec/handle/123456789/3011,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
"Estudio, diseño e implementación de una red mixta (alámbrica e inalámbrica) para el área de alojamiento de visitantes y profesores extranjeros del Campus Gustavo Galindo V.",https://dspace.espol.edu.ec/handle/123456789/42658,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Desarrollo de un sistema de marcas para sebioca utilizando las últimas tendencias de mercado,https://dspace.espol.edu.ec/handle/123456789/7277,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Estudio para Determinar la Necesidad del Aterrizaje de un Nuevo Cable Submarino de Fibra Óptica en el Ecuador,https://dspace.espol.edu.ec/handle/123456789/42381,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Diseño y simulación del sistema de alerta temprana de tsunamis para las zonas sensibles de la región costanera del cantón Esmeraldas,https://dspace.espol.edu.ec/handle/123456789/39723,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Diseño e implementación de un sistema de control y medición para la caracterización de canales inalámbricos,https://dspace.espol.edu.ec/handle/123456789/58231,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Aplicaciones de la firma electrónica en el Ecuador,https://dspace.espol.edu.ec/handle/123456789/42181,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
"Medición, caracterización y modelamiento del rango de frecuencia asignado a servicios fijos-móviles (698-960 MHz) de la banda UHF del espectro electromagnético en la FIEC, Campus Prosperina",https://dspace.espol.edu.ec/handle/123456789/41062,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Sistema IoT de vigilancia a través de la plataforma Telegram,https://dspace.espol.edu.ec/handle/123456789/60566,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Banco de pruebas para comunicaciones seriales 12C dedicado al trabajo con microcontroladores Atmel con aplicaciones especificas debidamente documentadas,https://dspace.espol.edu.ec/handle/123456789/45747,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Estudio de voz sobre IP (VoIP) en redes UMTS,https://dspace.espol.edu.ec/handle/123456789/11196,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Diseño y construcción de un Holter de EKG con memoria SD,https://dspace.espol.edu.ec/handle/123456789/30116,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Banda ancha aplicada a la red telefónica de pacifictel: evaluación del estado de la red de cobre,https://dspace.espol.edu.ec/handle/123456789/3247,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Estudio de Implantación de una WLAN sobre UMTS,https://dspace.espol.edu.ec/handle/123456789/10759,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Análisis del diseño de una red para dar servicios de tráfico de telecomunicaciones,https://dspace.espol.edu.ec/handle/123456789/19971,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Diseño de una red LAN inalámbrica para brindar el servicio de teleducación utilizando tecnología multimedia sobre IP entre la Facultad de medicina de la Universidad estatal de Guayaquil y el hospital universitario,https://dspace.espol.edu.ec/handle/123456789/42694,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Diseño e implementación de un sistema de control y regulación de nivel de un tanque aplicando Matlab,https://dspace.espol.edu.ec/handle/123456789/42707,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Proceso de cambio de equipamiento análogo a digital en las estaciones de TV abierta,https://dspace.espol.edu.ec/handle/123456789/46483,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Diseño y simulación de una red de sensores de geoposicionamiento de usuarios al interior de un edificio para mejorar el tiempo de rescate de los organismos de socorro en caso de una catástrofe natural,https://dspace.espol.edu.ec/handle/123456789/37228,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Control de motores sin escobillas (BLDC) y con sensores usando el microcontrolador ARM Cortex3 con 32 bits de LPCXpresso,https://dspace.espol.edu.ec/handle/123456789/45936,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
"Implementación, análisis y comparación de métodos de filtrado de señales de audio afectadas por ruido blanco gaussiano aditivo y ruido tipo pulsos",https://dspace.espol.edu.ec/handle/123456789/20041,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Sistema computarizado de adquisición de imágenes de forma remota y local,https://dspace.espol.edu.ec/handle/123456789/3181,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
"Diseño de una metodología basada en mediciones realizadas en la banda VHF/UHF de televisión, para el análisis y la determinación espectral de la disponibilidad de canales conjuntos en una edificación ubicada en la Ciudad de Guayaquil",https://dspace.espol.edu.ec/handle/123456789/44794,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Análisis y diseño de redes SDH entre las Ciudades de Loja y Guayaquil de 5 STM-1 y una Metro Ethernet con tecnología TDMoIP para brindar 25 E1 en la Ciudad de Loja,https://dspace.espol.edu.ec/handle/123456789/45508,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Sistema de adquisición de datos de humedad y temperatura utilizando tecnología 1 WIRE y Labview,https://dspace.espol.edu.ec/handle/123456789/45420,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Implementación de un sistema experimental de monitoreo basado en una red inalámbrica para comparar el consumo de energía y calidad de servicio de una red de sensores en un entorno acuático,https://dspace.espol.edu.ec/handle/123456789/41766,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Análisis comparativo para la implementación de una red de servicios convergentes (red nacional Servientrega),https://dspace.espol.edu.ec/handle/123456789/45329,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Análisis de la implementación del Gobierno electrónico en Ecuador,https://dspace.espol.edu.ec/handle/123456789/30146,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Implementación de un sistema de voz sobre IP para la Universidad del Pacífico,https://dspace.espol.edu.ec/handle/123456789/60202,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Validación de modelo de propagación empírico para conectividad exterior en áreas rurales de la Cuenca Baja del río Guayas en 5GHz,https://dspace.espol.edu.ec/handle/123456789/44814,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
Diseño e implementación de una tarjeta de monitoreo y control en forma remota a través de la internet utilizando la tecnología de microcontrolador PIC18F97J60,https://dspace.espol.edu.ec/handle/123456789/6620,Telecomunicaciones,Facultad de Ingeniería en Electricidad y Computación
